ID,Lat_deg,Lon_deg,DispR_mmyr,Disp_mm,20250721,20250725,20250801,20250805,20250812,20250816,20250823,20250827,20250903,20250907,20250914,20250918,20250925,20250929,20251006
1630278,-6.167711,106.820763,11.71755,2.47192,0,-3.44332,-3.93968,-3.02387,-1.11146,-2.48897,-2.47261,-2.00505,-1.59885,-1.45122,-2.84875,-2.10725,0.63644,-0.24258,0.74272
1630403,-6.16691,106.820507,0.27097,0.05716,0,-1.1816,-2.07465,1.1603,1.31063,1.45125,1.82119,1.34521,0.37653,0.99362,-0.19042,0.30504,0.86836,-1.37759,-0.2788
1630498,-6.151587,106.817571,-16.35398,-3.45002,0,-2.18854,-1.47064,-0.9839,-5.55971,-5.24983,-4.10901,-4.46973,-3.46889,-4.59945,-4.57381,-4.63787,-4.54479,-5.04596,-3.89624
1630529,-6.168045,106.820705,17.1836,3.62503,0,-0.66641,0.11271,-0.5986,0.62392,3.144,0.89329,0.56335,2.33656,2.18401,1.59803,3.36521,2.73763,2.66054,3.04161
1630630,-6.167659,106.820831,10.91123,2.30182,0,-4.25168,-4.64731,-2.66881,-1.81336,-3.30386,-2.66126,-3.40624,-2.30412,-2.21297,-3.38711,-2.76986,-0.24331,-0.83029,0.7307
1630684,-6.167834,106.820714,14.31878,3.02067,0,-0.42213,-1.101,1.58417,2.72069,2.44828,2.17822,1.17497,2.47522,2.03325,1.16877,2.33185,2.73727,2.89964,3.36831
1630690,-6.155831,106.818139,-27.05947,-5.70844,0,-1.80221,-3.80394,-2.3222,-3.43431,-4.61863,-2.42782,-3.80892,-4.66866,-4.91132,-5.42222,-6.12282,-6.80421,-5.47007,-7.59435
1630740,-6.150198,106.817134,5.20886,1.09886,0,-7.31069,-2.32279,-4.46387,-2.69636,-1.82582,-2.98364,-2.6561,-2.71631,1.22261,-2.29892,-1.43388,-4.09426,-2.27995,-2.74351
1630856,-6.165893,106.82038,4.03195,0.85058,0,-1.05609,-1.38638,-1.74331,-1.79942,1.04801,-0.53388,0.25366,1.14182,0.95098,-1.61458,-0.50719,-0.28688,-2.51542,1.87408
1630869,-6.148254,106.816629,-10.5581,-2.22733,0,-4.32291,-3.74609,-2.03833,-3.13914,-4.02019,-4.62635,-2.48294,-3.2567,-4.36844,-5.0502,-2.69481,-6.13047,-5.16757,-2.84296
1630953,-6.166933,106.820579,-6.83373,-1.44164,0,-1.18972,0.17075,0.75983,0.7874,1.47753,0.90342,2.87758,3.05819,1.69068,0.35078,0.41308,-2.63898,-3.57588,-0.05024
1630960,-6.166529,106.820424,8.35085,1.76169,0,0.9649,-0.3618,1.78667,3.41848,3.1303,3.83096,3.89718,3.18046,2.54654,2.41298,1.17563,4.19978,2.65009,1.38267
1630984,-6.165021,106.820105,13.70315,2.8908,0,-0.90771,-3.20435,-1.16791,1.94492,0.1954,0.19028,1.26252,0.05453,2.48356,-1.70081,-2.39075,0.98206,1.86538,4.50472
1631275,-6.167974,106.820865,4.35071,0.91782,0,-1.45045,0.73059,1.6992,1.60509,3.587,1.62533,1.26755,2.50053,1.46986,1.03919,1.07218,2.18898,2.15744,-0.39384
1631519,-6.167758,106.820717,12.32334,2.59972,0,-3.83171,-3.74219,-3.16545,-1.10794,-2.47688,-2.4286,-1.85285,-1.65945,-1.24411,-2.807,-2.05031,0.51089,-0.11874,0.7282
1631530,-6.151961,106.817599,-24.54528,-5.17805,0,0.08158,-1.3038,-0.01344,-0.73737,-1.9398,-2.52514,-4.01616,-3.97168,-4.07845,-4.44152,-4.30963,-3.05788,-3.95493,-5.22835
1631616,-6.154486,106.818044,-43.42349,-9.16057,0,-0.01341,0.63623,-0.16519,-1.64865,-2.08482,-2.40787,-3.98165,-3.23172,-3.77412,-4.34803,-5.18845,-7.06184,-5.27916,-11.44837
1631810,-6.157933,106.81843,-14.34791,-3.02682,0,-1.02627,1.15008,-1.35041,-3.84898,-1.35199,-1.64986,-1.88054,-2.75882,-2.03357,-2.80668,-2.93042,-3.07466,-2.66546,-3.4017
1631851,-6.148745,106.816731,-3.90666,-0.82414,0,-0.68561,0.00814,-2.99869,-1.77523,-3.22438,-4.24115,0.10547,-3.07303,-2.70837,-1.06746,-0.98631,-4.00976,-2.71817,0.46191
1631918,-6.156388,106.818104,-16.95022,-3.5758,0,-1.71698,-3.57983,-1.49366,-2.80461,-3.73183,-1.74241,-2.75865,-2.92925,-5.12306,-4.12009,-2.83735,-5.459,-3.65483,-5.29624
1632029,-6.164876,106.819977,7.62952,1.60952,0,3.56183,1.91288,4.22261,3.84537,4.51362,3.29288,4.82709,6.78876,3.35199,3.41613,3.68246,4.0893,3.52552,3.49219
1632098,-6.160785,106.81922,3.22538,0.68042,0,-0.44142,0.35254,5.29486,5.40873,1.68449,2.66873,3.61977,1.22811,2.49711,2.10825,3.34273,1.36763,1.47458,2.16717
1632136,-6.170015,106.821265,16.25471,3.42908,0,-0.41642,1.39803,-0.06186,3.13256,1.6809,2.09786,3.69928,2.62156,3.3563,2.61233,2.77667,3.18551,3.63165,3.08308
1632872,-6.15165,106.817357,-18.15942,-3.83089,0,-2.93374,-4.05615,-2.40303,-1.14951,-4.66513,-5.83831,-3.48928,-6.28037,-6.5521,-5.95543,-8.44605,-2.2247,-3.94762,-5.39261
1633005,-6.154355,106.818033,-36.69061,-7.74021,0,0.01363,-0.81186,-2.04832,-2.69183,-3.22599,-3.18363,-2.89364,-1.89969,-4.31067,-5.36986,-5.26605,-7.88909,-6.61566,-8.2453
1633098,-6.164212,106.819888,8.52242,1.79788,0,1.56708,2.27674,1.03263,2.53471,0.93351,2.70468,3.61712,2.50452,3.09628,1.82482,3.79106,1.80293,1.74684,3.48146
1633148,-6.151941,106.817601,-24.51619,-5.17191,0,0.46402,-1.00498,0.2041,-1.17829,-1.92576,-2.35556,-3.82845,-3.98046,-4.48838,-4.09591,-4.05877,-2.98771,-3.87832,-4.9921
1633151,-6.16127,106.819075,-8.51835,-1.79702,0,-0.95113,0.40238,1.66629,1.43348,0.81001,0.01499,-0.87054,0.91658,1.46424,-0.08785,-1.35908,-0.69813,-0.34105,-2.78786
1633210,-6.151786,106.81762,-26.17976,-5.52285,0,-0.39867,-0.77273,-1.09815,-0.6704,-3.73235,-4.87618,-4.78182,-4.19905,-4.57173,-2.66857,-5.50912,-4.75882,-5.129,-5.47183
1633391,-6.164986,106.820088,14.93406,3.15047,0,-0.76652,-0.57158,-0.80879,1.13406,0.70715,-1.24725,1.69792,1.15939,2.89989,2.22818,2.06229,1.05791,1.70989,2.68266
1633407,-6.159158,106.81865,1.34513,0.28377,0,3.7275,-0.26205,-0.12181,-0.31282,-0.02658,0.66108,2.57095,1.92239,-0.3847,-0.60394,0.70565,0.79215,0.29823,2.62503
1633472,-6.153466,106.817839,-31.7361,-6.69501,0,-0.74856,-0.25664,-1.72047,-2.4166,-3.17413,-4.18707,-5.04971,-3.22695,-4.64607,-5.15404,-4.46045,-8.31513,-5.40555,-6.3574
1633569,-6.148764,106.816731,-4.48005,-0.94511,0,-0.96105,-0.14304,-3.22181,-2.113,-3.47702,-4.50667,0.21232,-3.20538,-2.51502,-1.18438,-1.33585,-4.17684,-3.35966,0.26708
1633710,-6.167853,106.820717,14.26357,3.00903,0,-0.46769,-1.23416,1.46619,2.68915,2.42725,2.12566,1.0494,2.42265,1.93045,1.08058,2.38792,2.66427,2.80269,3.2842
1634113,-6.16712,106.820404,-3.2602,-0.68777,0,-1.39066,-0.07568,-0.75472,-0.3531,0.19515,-1.1182,-0.31043,-0.13625,1.63574,-3.27796,-2.51722,-1.83653,-1.35287,0.97952
1634129,-6.157159,106.818507,-7.988,-1.68514,0,-0.1927,-2.31715,-0.43168,-1.68169,-4.46053,-1.60006,-0.43996,-2.72994,-1.89145,-1.01642,-2.08098,-3.04277,-2.46464,-2.25144
1634189,-6.154438,106.817999,-40.9382,-8.63628,0,1.18565,0.78317,-0.11431,-1.07637,-1.80619,-1.77611,-2.78009,-0.95331,-3.18452,-4.40072,-4.78028,-7.04077,-5.35335,-9.06096
1634354,-6.167714,106.820747,12.15331,2.56385,0,-3.39074,-3.84733,-2.97389,-0.99522,-2.40505,-2.21075,-1.87797,-1.45094,-1.26105,-2.6312,-2.00009,0.71355,-0.05567,0.80996
1634585,-6.153495,106.817789,-29.20074,-6.16016,0,-0.09584,-0.24525,-0.54286,-1.62911,-1.54941,-1.3539,-3.98216,-4.32747,-6.01387,-3.78317,-3.79233,-6.43591,-3.81747,-5.51357
1634645,-6.157233,106.818235,-9.9387,-2.09666,0,-1.35954,-0.39238,1.2704,-2.11912,-1.70729,-0.32939,-1.2895,-1.2884,-1.74333,-0.85444,-1.57944,-2.37514,-1.59762,-3.11816
1634839,-6.149254,106.816655,12.05893,2.54394,0,-0.40002,0.23076,-1.73292,1.07162,-2.11207,-1.60091,1.08866,-0.74846,0.27115,0.43272,-0.16278,1.0953,1.47612,3.51842
1634952,-6.16758,106.820662,16.57325,3.49627,0,-1.68116,-2.64655,2.67513,-1.39216,1.23233,-0.85144,-0.08056,0.83573,-0.21391,1.94571,1.79244,1.9219,1.34133,3.43764
1635160,-6.169855,106.821214,4.71863,0.99544,0,-0.98516,-2.99776,-1.41715,1.56313,0.61941,2.20923,1.1514,0.1339,1.30041,0.26987,0.45976,1.35315,-1.42011,-0.35015
1635192,-6.156588,106.818148,-15.28302,-3.22409,0,-2.36438,-3.75945,-1.37387,-3.44831,-4.3494,-4.14366,-3.53829,-3.97999,-4.55315,-2.87121,-4.97495,-5.36834,-3.48584,-5.25303
1635239,-6.167702,106.820805,12.4079,2.61756,0,-3.57885,-3.76246,-2.36861,-0.8742,-2.15794,-1.91367,-2.00918,-1.34335,-1.58161,-2.63952,-1.64848,0.56093,-0.20477,1.47771
1635248,-6.152406,106.817557,-29.11638,-6.14236,0,0.90404,-0.62589,-0.42417,-2.86401,-0.38586,-2.10195,-5.54899,-3.07143,-2.12447,-3.13597,-3.67142,-3.48828,-3.68828,-8.85031
1635426,-6.167747,106.820675,12.79544,2.69931,0,-3.71135,-3.55934,-3.09765,-1.13125,-2.47156,-2.29773,-1.64372,-1.58523,-1.22129,-2.6954,-2.02282,0.45894,0.24458,0.9461
1635435,-6.150289,106.817154,-12.16334,-2.56596,0,-0.77981,-1.32417,-0.58597,0.50888,-1.61209,-2.77092,-3.28091,-1.96607,0.29353,-2.30665,-3.25951,-3.07273,-0.98353,-3.78459
1635477,-6.151874,106.817558,-23.34421,-4.92467,0,-0.51314,-1.45234,0.02924,-1.56658,-2.41932,-2.17429,-3.59338,-4.28747,-4.00185,-4.60468,-4.89032,-2.78656,-3.88886,-5.36695
1635507,-6.15744,106.818523,-7.20539,-1.52004,0,-1.12885,-0.46395,-0.46253,0.64622,0.25167,0.60511,-0.99129,-1.42136,-0.93317,-0.65404,1.86871,-2.01734,0.10111,-4.3269
1635554,-6.16294,106.819529,-20.69398,-4.36558,0,-0.00388,0.3716,-1.91811,-0.68363,-1.50656,0.44624,-0.88198,-2.85586,-1.71254,-2.4681,-1.52548,-5.358,-3.65002,-4.16188
1635737,-6.167707,106.820783,11.61571,2.45044,0,-3.17465,-3.84915,-2.77622,-1.10153,-2.39961,-2.33886,-1.86604,-1.43122,-1.55927,-2.78567,-1.98284,0.79297,-0.14796,0.8864
1635774,-6.149288,106.816672,-1.25524,-0.2648,0,-0.28613,0.2743,-2.66937,-0.13724,-1.80734,-1.74099,0.03692,-1.31772,-0.58218,0.10938,-1.00676,-1.90766,-1.36071,0.17903
1635855,-6.166708,106.820288,17.03857,3.59444,0,0.03018,1.88376,1.55572,2.64579,6.77504,2.7543,3.73497,3.88882,3.86932,3.38408,4.30917,5.09812,3.53317,3.8276
1635865,-6.168035,106.820754,12.45913,2.62836,0,-0.86966,-1.55815,-0.23758,1.89695,1.89028,1.50495,0.83589,1.88708,1.97341,1.10185,1.63405,1.54488,2.21188,1.85706
1635909,-6.152843,106.817735,-24.27455,-5.12093,0,0.03915,0.68036,-0.24696,0.0213,-2.65872,-0.80588,-0.43319,-2.05259,-3.56342,-3.90185,-3.16871,-3.72823,-2.61661,-5.41925
1636003,-6.156269,106.818132,-15.33897,-3.23589,0,-0.02099,-1.89385,-0.84519,-2.63751,-2.92496,-2.63159,-1.81447,-2.16277,-4.88137,-3.73823,-3.06225,-4.19294,-3.81234,-2.14012
1636072,-6.16417,106.819722,-5.15825,-1.08818,0,-1.10154,-1.59297,-1.50533,-2.65386,-2.73026,-1.16339,-0.93077,-1.12903,-1.72588,-1.27947,-1.85472,-2.70416,-2.85549,-1.54099
1636187,-6.169422,106.821109,7.81491,1.64862,0,-1.51447,-2.26873,-2.2315,-1.02339,0.02176,1.22326,1.11611,1.17052,0.88725,1.17159,0.87375,-0.24057,-1.17087,-0.02514
1636401,-6.151521,106.817338,-8.85527,-1.8681,0,-1.67637,-2.45316,-2.28728,-0.58981,-1.75857,-6.79398,-3.04194,-4.34229,-5.38249,-3.02605,-5.19036,-0.60124,-1.35216,-3.59604
1636557,-6.15766,106.818468,-8.88875,-1.87516,0,-0.94521,-0.06027,-1.37561,0.00756,-1.42377,-0.82578,-0.80248,-3.85031,-1.92208,-0.91361,-1.80074,-2.78113,-0.40661,-2.64792
1636599,-6.159288,106.81866,0.2143,0.04521,0,3.3101,1.85204,-1.21549,-2.32988,-0.78085,2.30183,1.18705,-0.62297,-1.14526,-1.43122,1.46755,0.91431,0.78513,1.60046
1636624,-6.15065,106.817242,-16.58716,-3.49921,0,-0.08528,-1.27289,-1.68562,-3.4475,-2.96231,-4.20211,-2.44865,-3.70722,-3.2176,-3.40001,-4.03686,-0.95282,-1.27508,-7.76741
1636936,-6.156251,106.818217,-23.1054,-4.87429,0,-1.21166,-2.36158,-1.34113,-2.45157,-1.86372,-3.56842,-1.76161,-2.0092,-4.3957,-3.56144,-5.14958,-6.40611,-3.85016,-5.57248
1637085,-6.153501,106.817669,-25.07905,-5.29065,0,0.59158,-2.97247,-0.82806,-1.02281,-2.58148,-0.36849,-1.78697,-3.25265,-4.3507,-3.82834,-3.47069,-6.18415,-5.16845,-4.23798
1637131,-6.16951,106.821141,2.48704,0.52466,0,-0.73758,-3.87829,-2.75225,0.97159,-0.36385,1.07031,0.92696,-0.59415,0.36037,0.84965,-0.8228,-1.51392,-0.16842,-1.68264
1637370,-6.161025,106.819252,6.72941,1.41963,0,-1.59257,-0.87016,0.36743,1.91513,-1.48406,-1.01309,1.13639,0.78809,1.67014,0.50351,-0.66921,0.15197,0.39917,1.60207
1637630,-6.168352,106.821149,24.21327,5.108,0,-1.11394,2.66364,2.43798,2.11596,3.4858,2.57941,4.4736,4.68916,4.15901,3.6541,4.16075,4.59615,4.71587,6.07826
1637870,-6.151648,106.817366,-6.68717,-1.41072,0,-3.20519,-1.41692,-0.74506,-4.51101,-2.58034,-4.00442,-2.99018,-3.54173,-5.00906,-3.00809,-3.25412,-0.84737,-2.95969,-3.29057
1638216,-6.16752,106.820674,0.59913,0.12639,0,1.0626,0.51777,2.81079,1.56032,2.78854,2.84326,0.9504,1.60063,1.63852,1.2223,1.65813,1.38652,0.98992,1.17281
1638255,-6.16743,106.820561,16.06368,3.38878,0,2.70246,2.28385,3.57122,2.48089,3.47831,1.85139,2.83032,3.3488,2.73481,3.02684,2.52495,4.78734,3.4147,7.63515
1638267,-6.151226,106.817298,0.64137,0.1353,0,-5.99117,-3.23031,-2.34046,-4.14394,-4.40526,-4.97196,-2.2436,-4.77945,-1.1516,-2.07732,-2.49106,-3.83744,-4.11875,-2.54837
1638297,-6.159225,106.81869,3.71803,0.78435,0,0.89917,-1.38804,-1.66405,-1.064,-0.54373,-0.27995,-0.11426,-1.24061,-2.03017,-0.64161,0.85539,1.35896,0.76393,-0.62922
1638396,-6.160925,106.819186,3.90592,0.82399,0,0.68462,2.05333,2.91076,4.51878,0.66601,3.95167,4.24741,2.07259,3.00267,3.28739,3.60633,2.70951,4.02736,-1.16523
1638538,-6.163951,106.819682,-5.4296,-1.14542,0,-3.54765,-0.02072,-0.06463,-2.52532,-4.72378,-2.95844,-0.97615,-2.69708,-2.55828,-2.68819,-1.72425,-2.30792,-2.36226,-2.34512
1638560,-6.150465,106.817219,-25.7228,-5.42645,0,-0.46103,-2.16399,-0.72926,-0.63662,-3.29857,-3.80633,-3.31548,-5.6948,-7.18756,-4.14215,-5.02495,-4.79428,-4.18894,-5.13101
1638569,-6.16707,106.820558,7.50776,1.58383,0,0.44488,-0.70864,0.64827,0.74088,1.85823,0.85313,3.07939,0.99518,3.03996,2.23933,1.78172,0.65804,-1.92254,3.9616
1638601,-6.167744,106.82088,15.32055,3.23201,0,1.67428,2.12799,1.88759,3.06538,0.73645,1.49259,2.01162,4.22491,3.47869,1.11076,2.30685,3.52253,3.03718,6.41854
1638708,-6.159164,106.81871,-1.559,-0.32888,0,2.57981,-1.27628,-0.66248,-0.15331,-0.90139,1.01903,-0.15118,-2.79935,-1.83456,-0.88343,0.44421,0.81634,0.13013,0.20468
1638980,-6.165059,106.820012,-5.40068,-1.13932,0,1.69047,-0.02358,-2.35107,-2.33898,0.93619,-1.18109,0.45946,0.10526,-2.28743,2.43994,-0.14929,-3.28581,-3.7672,1.12451
1639259,-6.143877,106.815141,-7.49869,-1.58192,0,0.95067,1.56166,0.85207,0.10949,-0.20842,-0.44642,-0.29962,-0.29818,-1.56469,-0.74664,-0.19447,0.92062,0.36987,-2.21889
1639265,-6.169978,106.821263,17.27094,3.64346,0,-0.37275,-0.00618,-0.02962,2.44371,2.08671,3.59391,3.37386,1.90417,2.95629,1.04478,3.50467,2.98992,4.09127,3.07754
1639349,-6.167834,106.820717,14.13821,2.98258,0,-0.47353,-1.26979,1.47787,2.68389,2.4436,1.98957,1.11423,2.44426,2.01047,1.11738,2.1578,2.67828,2.74603,3.2953
1639354,-6.153568,106.81771,-33.80161,-7.13075,0,-0.40095,-1.15171,-3.87905,-4.01737,-5.15241,-4.52933,-5.04809,-6.63502,-6.377,-6.66852,-6.42302,-8.18079,-6.9195,-6.56938
1639371,-6.150575,106.817238,-17.25005,-3.63905,0,-1.76944,-2.67065,-2.4184,-2.01097,-3.9839,-4.9094,-3.63305,-5.36643,-5.43158,-5.16332,-5.40542,-4.49606,-3.80651,-3.85287
1639426,-6.14389,106.815445,-32.32432,-6.8191,0,-0.06217,0.44361,-1.50588,-0.50511,-1.46991,-5.88152,-5.01009,-4.00458,-3.94659,-4.56348,-5.43877,-5.56068,-5.37458,-6.2298
1639438,-6.14875,106.816708,3.29024,0.69411,0,-1.55023,-1.7416,-3.61264,-2.5253,-2.12024,-1.74337,0.42675,-2.07267,-1.08595,-2.10953,-1.72863,-2.60788,-1.20922,0.80047
1639503,-6.167654,106.820667,18.69446,3.94376,0,0.0313,-1.73327,4.68408,-1.05939,3.81856,0.27952,0.53275,1.31107,0.4165,3.32976,3.10242,2.61758,2.6573,5.89129
1639547,-6.167641,106.820734,19.07603,4.02426,0,-2.10536,-2.85377,2.6722,-1.05818,1.7082,0.18453,-0.40889,0.32733,-0.83472,1.39611,1.8574,2.52418,2.42488,3.9342
1639552,-6.166892,106.820502,4.15912,0.8774,0,-0.84367,-1.93333,1.49897,1.93949,2.78906,2.46622,0.71674,0.38548,1.42432,0.46252,0.78371,2.51648,0.75126,-0.26068
1639579,-6.169045,106.821284,2.39686,0.50564,0,-2.21954,-2.59772,-3.89209,-0.53185,-0.21457,-0.12289,-0.96049,-1.04553,0.48359,0.19472,0.77403,-2.5131,-2.10549,-1.77398
1639670,-6.164293,106.819861,9.86003,2.08006,0,-1.64445,1.20706,3.1916,2.31685,2.24833,1.99286,3.39845,4.04037,5.14484,3.7211,3.33929,2.42124,1.60152,0.55664
1639685,-6.150068,106.817029,2.34697,0.49511,0,1.11759,-1.16175,-3.95206,-1.04186,-0.14349,-2.48552,-2.80778,-0.61777,-1.62326,-0.30354,-0.751,-1.9021,1.36395,-0.25593
1639948,-6.152719,106.81769,-31.33687,-6.61079,0,1.48502,-2.33188,-1.22038,-2.49652,-1.77365,-7.44288,-5.30686,-6.18323,-3.88417,-4.90871,-4.96805,-7.89968,-6.9091,-3.96494
1639966,-6.154481,106.818069,-41.45591,-8.74549,0,0.02022,0.88582,-0.15514,-1.29093,-2.12814,-1.91284,-4.10992,-3.35159,-3.28672,-4.18637,-5.07545,-6.31541,-4.87184,-10.99931
1640046,-6.157795,106.818359,-13.76292,-2.90341,0,0.82879,1.88635,0.90255,-1.37273,-0.31982,-1.91993,-1.09776,-0.67549,-0.89318,-1.9649,-1.13607,-1.02355,-2.71474,-1.75115
1640358,-6.153171,106.817706,-34.24538,-7.22437,0,-1.07576,-3.29549,1.24539,1.42929,-2.20003,-5.9701,-5.83115,-3.58815,-4.30107,-7.27829,-4.96335,-7.07297,-5.96194,-6.13501
1640391,-6.167381,106.820521,12.55978,2.6496,0,1.57026,1.8703,4.25219,3.1891,4.29787,3.71642,1.77727,2.92391,2.10127,1.85485,4.52709,5.39731,4.46041,3.80078
1640588,-6.143913,106.815424,-24.71672,-5.21421,0,-1.33071,-2.53335,-1.48283,-0.68673,-2.97844,-1.73233,-3.02185,-5.53991,-5.66391,-5.00623,-4.177,-6.30878,-5.78031,-3.74313
1640643,-6.148761,106.816746,-4.60754,-0.972,0,-0.45448,0.08568,-3.00304,-1.49587,-2.95816,-3.91587,0.48199,-2.91875,-2.50917,-1.05101,-0.84917,-4.02651,-2.88058,0.52446
1640718,-6.157467,106.818575,-1.42827,-0.30131,0,-1.75705,-1.43041,-0.85416,1.09801,-0.06021,-1.77905,-1.01551,-1.22842,-0.17627,-1.14416,-0.85057,-1.50009,0.89304,-2.10241
1640770,-6.148762,106.816741,-4.62008,-0.97465,0,-0.45507,0.08627,-3.00304,-1.49704,-2.95933,-3.91762,0.4814,-2.91992,-2.51093,-1.05218,-0.84917,-4.02943,-2.8835,0.52153
1640772,-6.151674,106.817331,-12.70783,-2.68083,0,-3.163,-2.32738,-3.17852,-0.60211,-4.28733,-3.88556,-5.92745,-5.45634,-4.26189,-3.6237,-5.98859,-4.97459,-1.58197,-4.14867
1640823,-6.163202,106.81973,9.26345,1.95421,0,2.41975,0.32506,0.47384,2.99157,0.84713,1.95817,3.05908,4.28476,3.19443,3.26792,4.46919,0.37465,2.35719,2.27091
1640842,-6.151645,106.817382,-10.82015,-2.28261,0,-2.97595,-0.9134,-1.57958,-2.1209,-2.3277,-3.54008,-2.49661,-2.3306,-2.97452,-3.58237,-3.04417,-1.63686,-2.6281,-4.8637
1641113,-6.167687,106.820878,14.1194,2.97861,0,1.39606,0.72247,0.82592,2.13536,-0.36462,0.48645,0.47242,3.02757,2.66539,0.57964,1.11258,2.75852,2.09153,5.63387
1641115,-6.150551,106.816986,-29.14374,-6.14813,0,-2.49236,-3.62682,-2.3715,-1.04199,-2.50378,-0.97411,-3.59346,-5.29859,-3.4501,-4.97817,-5.52506,-7.03313,-7.3987,-6.59862
1641266,-6.154502,106.818059,-35.99229,-7.59289,0,-0.3673,-0.65176,-2.30149,-2.89328,-4.50779,-3.14647,-4.39006,-4.39828,-3.51544,-4.92685,-5.83637,-7.65895,-5.94351,-9.10615
1641385,-6.158453,106.818666,-1.51094,-0.31875,0,0.80959,2.29103,-0.40272,4.11385,0.00755,-1.7244,1.86039,-1.38985,-0.1778,-0.14457,1.27299,0.49996,0.58647,1.42169
1641435,-6.169868,106.821244,6.30803,1.33074,0,-0.20928,-2.03322,-0.25542,1.61541,0.91996,3.34872,2.78286,1.95673,2.26853,2.3032,2.26988,0.5124,0.25896,-0.30553
1641464,-6.152339,106.817698,-12.48284,-2.63337,0,-0.44328,-0.55657,2.98663,1.04546,1.39184,-1.34469,2.56648,0.55968,-3.1158,1.30764,-0.24344,-3.71912,-1.96074,-1.12815
1641530,-6.151672,106.817341,-12.73454,-2.68646,0,-3.16183,-2.32972,-3.18086,-0.60328,-4.28967,-3.88673,-5.93096,-5.45985,-4.26657,-3.62838,-5.99326,-4.98043,-1.58606,-4.15393
1641600,-6.167228,106.820528,13.14285,2.7726,0,-0.46056,-0.19792,2.06347,1.98141,3.52805,1.39456,1.29521,0.34149,1.75578,1.43074,0.83378,4.2137,2.09165,4.17458
1641721,-6.152264,106.817695,-3.5662,-0.75232,0,-0.02383,0.32958,1.9517,-0.13212,0.16743,-2.68016,-0.60421,-3.6577,-4.26985,-0.30556,-1.05886,0.61519,1.79345,-0.63606
1641736,-6.153066,106.817756,-46.96666,-9.90803,0,-1.30824,-1.54097,-3.48585,-2.91001,-2.38748,-4.44801,-6.88965,-5.34614,-5.79442,-7.74838,-9.0293,-8.99598,-7.81772,-11.08708
1641805,-6.1488,106.816743,-5.60097,-1.18157,0,-0.89684,1.14167,-3.43707,-1.60536,-3.31887,-3.20135,0.21881,-2.65369,-2.32506,-0.96873,-1.75386,-2.88787,-2.29881,-0.98042
1641811,-6.168351,106.821154,24.28327,5.12277,0,-0.87509,2.83826,2.80414,2.52359,4.04993,2.73125,4.86721,4.90758,4.23901,4.02961,4.23083,4.93078,4.9629,6.31711
1641856,-6.169762,106.821205,15.19584,3.2057,0,-0.58714,-1.1362,-1.08449,1.64779,0.68847,2.27247,2.38352,2.12926,1.9543,2.20608,2.41138,1.8266,2.48824,1.81367
1641905,-6.156383,106.818129,-13.74564,-2.89977,0,-2.80114,-5.78124,-2.72412,-4.4594,-4.44749,-3.18625,-4.52739,-4.52337,-5.83494,-5.36155,-3.32397,-5.97904,-4.62796,-5.22942
1642078,-6.168881,106.821252,14.55828,3.0712,0,-3.29342,-1.87358,0.02757,2.00846,0.47898,0.60502,-0.77918,-0.7657,1.40431,-1.24821,3.7441,2.52878,3.06253,-0.52226
1642114,-6.163035,106.819709,3.92307,0.82761,0,1.483,1.02373,1.20338,3.63282,1.45409,3.73295,4.22803,3.14581,3.95124,2.41422,3.09093,1.98288,1.86544,0.23319
1642221,-6.154283,106.818018,-26.93713,-5.68263,0,1.52742,1.36995,-2.57831,-1.73139,-1.93192,-2.70668,-3.45067,-2.87104,-2.85112,-4.48985,-2.81689,-5.32391,-4.2089,-4.91256
1642279,-6.156584,106.818164,-15.92385,-3.35928,0,-3.51668,-3.25141,-1.42532,-4.23814,-4.3605,-4.46345,-4.36145,-5.43863,-5.03079,-3.57744,-4.93811,-4.73227,-4.51186,-5.65642
1642460,-6.14711,106.816293,4.63671,0.97816,0,-2.04585,-2.51818,0.02262,-2.46789,-0.22208,-2.89398,-1.43475,-1.10518,-1.76096,-1.28637,-3.20694,-0.69635,1.49296,0.03628
1642520,-6.162963,106.819507,-17.38898,-3.66836,0,3.08948,3.53797,-0.758,1.33215,2.49222,2.00107,2.28566,0.7162,1.61118,-1.73853,-2.07451,-1.39206,0.06466,-1.78284
1642524,-6.147325,106.816354,-9.70932,-2.04827,0,-4.29946,-1.54259,-2.49148,-4.84252,-3.55089,-4.43391,-4.22326,-7.01628,-2.69538,-2.98218,-2.94825,-3.84563,-5.09644,-3.94729
1643163,-6.167732,106.820843,14.485,3.05574,0,1.02137,0.93345,1.41661,2.66459,0.80039,0.65123,1.44949,3.5945,2.54055,0.75013,1.66102,2.97613,2.3909,5.78833
1643167,-6.167652,106.820681,18.93684,3.99489,0,-0.09778,-1.77707,4.687,-1.10495,3.75373,0.22812,0.59408,1.29647,0.34874,3.29297,3.23209,2.69176,2.58253,5.82646
1643378,-6.148854,106.816757,-2.3059,-0.48645,0,0.50176,-0.15067,-1.76588,0.77277,-0.21833,-0.94831,1.79768,-0.42271,0.69148,-0.04907,-1.02911,0.33074,-0.9158,-0.91818
1643533,-6.154512,106.818099,-38.27478,-8.07441,0,-0.04948,-0.79716,-2.80255,-2.95827,-3.84217,-3.60555,-5.13046,-4.81032,-3.25943,-5.21048,-6.55815,-7.79037,-6.10358,-9.73323
